Source,Target,Type,Id,Label,timeset,Weight,partition
2433,2428,Undirected,2576,,,1,2
2433,2428,Undirected,2575,,,1,1
2430,32859,Undirected,2572,,,1,1
2432,84287,Undirected,2574,,,1,2
2440,100731,Undirected,2588,,,1,1
2440,84863,Undirected,2587,,,1,1
2440,49363,Undirected,2586,,,1,1
2454,51063,Undirected,2590,,,1,1
2479,109950,Undirected,2624,,,1,1
2479,108783,Undirected,2623,,,1,1
2479,93419,Undirected,2621,,,1,1
2479,91895,Undirected,2620,,,1,1
2479,91239,Undirected,2619,,,1,1
2479,89715,Undirected,2618,,,1,1
2479,76250,Undirected,2617,,,1,1
2479,70412,Undirected,2616,,,1,1
2479,41386,Undirected,2615,,,1,1
2479,41385,Undirected,2614,,,1,1
2479,16848,Undirected,2613,,,1,1
2513,97308,Undirected,2673,,,1,1
2542,2551,Undirected,2704,,,1,1
2551,2556,Undirected,2711,,,1,1
76898,2584,Undirected,69169,,,1,1
2587,104116,Undirected,2769,,,1,1
2587,98450,Undirected,2768,,,1,1
2587,84857,Undirected,2767,,,1,1
2587,54198,Undirected,2766,,,1,1
2587,23493,Undirected,2765,,,1,1
2587,17526,Undirected,2764,,,1,1
2595,98324,Undirected,2775,,,1,1
2595,23059,Undirected,2773,,,1,1
2595,10114,Undirected,2772,,,1,1
65563,2595,Undirected,62575,,,1,1
56763,2595,Undirected,56193,,,1,1
2600,110777,Undirected,2785,,,1,1
2600,106762,Undirected,2784,,,1,1
2600,46978,Undirected,2783,,,1,1
2630,85783,Undirected,2801,,,1,1
2632,29094,Undirected,2802,,,1,1
2644,98103,Undirected,2816,,,1,1
2644,27240,Undirected,2815,,,1,1
2644,8936,Undirected,2814,,,1,1
26917,2645,Undirected,29140,,,1,1
2651,36751,Undirected,2818,,,1,1
88839,2651,Undirected,77403,,,1,1
33897,2651,Undirected,34638,,,1,1
2652,78420,Undirected,2819,,,1,1
2653,41975,Undirected,2820,,,1,1
2660,34047,Undirected,2823,,,1,1
2672,112381,Undirected,2847,,,1,2
92195,2672,Undirected,79449,,,1,2
38971,2672,Undirected,39439,,,1,2
2713,64425,Undirected,2869,,,1,1
2713,2714,Undirected,2868,,,1,1
2738,90725,Undirected,2908,,,1,1
2738,50059,Undirected,2907,,,1,1
2742,87556,Undirected,2909,,,1,1
2743,94302,Undirected,2912,,,1,1
2743,71811,Undirected,2911,,,1,1
2743,51111,Undirected,2910,,,1,1
2746,2747,Undirected,2913,,,1,1
2753,113299,Undirected,2916,,,1,1
2753,36200,Undirected,2915,,,1,1
2754,67524,Undirected,2922,,,1,1
2754,66014,Undirected,2921,,,1,1
2754,36466,Undirected,2920,,,1,1
2754,26988,Undirected,2919,,,1,1
2754,17936,Undirected,2918,,,1,1
2810,95830,Undirected,2949,,,1,1
2810,86407,Undirected,2948,,,1,1
2815,62118,Undirected,2955,,,1,1
62118,2815,Undirected,60127,,,1,2
62118,2815,Undirected,60126,,,1,1
2821,50013,Undirected,2957,,,1,1
2821,12841,Undirected,2956,,,1,1
2836,99277,Undirected,3049,,,1,1
2836,41236,Undirected,3047,,,1,1
2836,24746,Undirected,3045,,,1,1
2836,18806,Undirected,3044,,,1,1
2836,12505,Undirected,3042,,,1,1
2836,12329,Undirected,3041,,,1,1
2836,8323,Undirected,3040,,,1,1
53066,2836,Undirected,53096,,,1,2
52978,2836,Undirected,52993,,,1,2
12810,2836,Undirected,13871,,,1,1
12339,2836,Undirected,13314,,,1,1
12330,2836,Undirected,13293,,,1,1
12327,2836,Undirected,13285,,,1,1
11019,2836,Undirected,12133,,,1,1
7000,2836,Undirected,8095,,,1,2
6387,2836,Undirected,7308,,,1,1
2842,90731,Undirected,3051,,,1,1
2842,56031,Undirected,3050,,,1,1
2848,6286,Undirected,3052,,,1,1
2862,48392,Undirected,3061,,,1,2
2862,4627,Undirected,3060,,,1,2
2869,62039,Undirected,3076,,,1,1
62039,2869,Undirected,60081,,,1,1
2871,110256,Undirected,3086,,,1,1
2871,106993,Undirected,3085,,,1,1
2871,78413,Undirected,3084,,,1,1
2871,59687,Undirected,3083,,,1,1
2871,59685,Undirected,3082,,,1,1
2871,59684,Undirected,3081,,,1,1
2871,59673,Undirected,3080,,,1,1
2871,59672,Undirected,3079,,,1,1
2871,58705,Undirected,3078,,,1,1
2871,9022,Undirected,3077,,,1,1
64041,2871,Undirected,61602,,,1,2
2878,101139,Undirected,3117,,,1,1
2878,90631,Undirected,3116,,,1,1
2878,81768,Undirected,3115,,,1,1
2878,80051,Undirected,3114,,,1,1
2878,72145,Undirected,3113,,,1,1
2878,66308,Undirected,3112,,,1,1
2878,55827,Undirected,3111,,,1,1
2878,31957,Undirected,3110,,,1,1
2878,29857,Undirected,3109,,,1,1
2878,23174,Undirected,3108,,,1,1
2878,7373,Undirected,3107,,,1,1
2878,6891,Undirected,3106,,,1,1
2878,6888,Undirected,3105,,,1,1
2879,70916,Undirected,3118,,,1,1
2880,102486,Undirected,3120,,,1,1
2880,63668,Undirected,3119,,,1,1
102486,2880,Undirected,85372,,,1,1
40245,2880,Undirected,40364,,,1,1
2885,59786,Undirected,3123,,,1,1
2885,13634,Undirected,3122,,,1,1
67893,2885,Undirected,63943,,,1,1
2892,104947,Undirected,3135,,,1,1
2892,104944,Undirected,3134,,,1,1
2892,104940,Undirected,3133,,,1,1
2892,98099,Undirected,3132,,,1,1
2892,45575,Undirected,3131,,,1,2
2892,10095,Undirected,3129,,,1,2
2892,10095,Undirected,3128,,,1,1
2894,30860,Undirected,3139,,,1,1
2899,61127,Undirected,3148,,,1,1
2899,12780,Undirected,3147,,,1,1
2900,84564,Undirected,3151,,,1,1
2900,54794,Undirected,3150,,,1,1
2900,53716,Undirected,3149,,,1,1
2903,47392,Undirected,3156,,,1,2
2922,88713,Undirected,3171,,,1,1
89635,2926,Undirected,77962,,,1,1
2940,91309,Undirected,3187,,,1,1
62107,2940,Undirected,60120,,,1,1
2965,33780,Undirected,3198,,,1,1
2981,94143,Undirected,3206,,,1,1
2981,31877,Undirected,3205,,,1,1
2998,74215,Undirected,3238,,,1,2
2998,74215,Undirected,3237,,,1,1
3017,78056,Undirected,3258,,,1,1
3017,16078,Undirected,3257,,,1,1
3017,9828,Undirected,3256,,,1,1
3017,9823,Undirected,3255,,,1,1
64433,3017,Undirected,61849,,,1,2
3018,84130,Undirected,3261,,,1,1
3018,14539,Undirected,3260,,,1,1
3018,12436,Undirected,3259,,,1,1
3020,49555,Undirected,3263,,,1,1
3020,4351,Undirected,3262,,,1,1
3033,22935,Undirected,3269,,,1,1
3040,7211,Undirected,3277,,,1,1
3041,93366,Undirected,3279,,,1,2
3041,93366,Undirected,3278,,,1,1
3044,81850,Undirected,3287,,,1,1
3044,78428,Undirected,3286,,,1,1
3044,53165,Undirected,3284,,,1,1
3044,47526,Undirected,3283,,,1,1
3044,38663,Undirected,3282,,,1,1
3044,13741,Undirected,3281,,,1,1
3044,12219,Undirected,3280,,,1,1
96513,3044,Undirected,82100,,,1,1
26901,3044,Undirected,29131,,,1,1
3046,8967,Undirected,3295,,,1,1
3059,112483,Undirected,3301,,,1,1
102072,3059,Undirected,85250,,,1,1
23011,3059,Undirected,24925,,,1,1
3948,3059,Undirected,4265,,,1,1
3061,62709,Undirected,3303,,,1,1
3061,46397,Undirected,3302,,,1,1
3078,8377,Undirected,3309,,,1,1
3078,8366,Undirected,3308,,,1,1
3090,34025,Undirected,3317,,,1,1
3093,35409,Undirected,3318,,,1,1
3096,104085,Undirected,3320,,,1,1
3100,109437,Undirected,3323,,,1,1
3104,43330,Undirected,3327,,,1,1
3129,55304,Undirected,3337,,,1,1
3135,113414,Undirected,3341,,,1,1
3135,27091,Undirected,3340,,,1,1
3135,27089,Undirected,3339,,,1,1
3142,96349,Undirected,3345,,,1,1
3142,61904,Undirected,3344,,,1,1
3144,47520,Undirected,3346,,,1,2
81998,3144,Undirected,71962,,,1,2
3147,3148,Undirected,3347,,,1,1
35530,3147,Undirected,35943,,,1,1
3165,49023,Undirected,3366,,,1,1
3190,53085,Undirected,3387,,,1,1
3190,42311,Undirected,3386,,,1,1
3190,4532,Undirected,3385,,,1,1
3193,93626,Undirected,3392,,,1,1
3193,80532,Undirected,3391,,,1,1
3197,62681,Undirected,3395,,,1,1
3201,67732,Undirected,3402,,,1,1
3201,64403,Undirected,3401,,,1,1
3201,52229,Undirected,3400,,,1,1
3201,45525,Undirected,3399,,,1,1
3226,69768,Undirected,3423,,,1,1
3226,69702,Undirected,3422,,,1,1
3226,40904,Undirected,3421,,,1,1
3226,39700,Undirected,3420,,,1,1
44863,3229,Undirected,45755,,,1,1
3230,93507,Undirected,3440,,,1,1
3230,93408,Undirected,3439,,,1,1
3230,11455,Undirected,3438,,,1,1
3231,107376,Undirected,3446,,,1,1
3231,68096,Undirected,3445,,,1,1
3231,63571,Undirected,3444,,,1,1
3231,25395,Undirected,3443,,,1,1
3231,23806,Undirected,3442,,,1,1
78999,3231,Undirected,70237,,,1,1
11505,3231,Undirected,12596,,,1,1
3253,102347,Undirected,3465,,,1,1
3255,18513,Undirected,3467,,,1,1
3255,13877,Undirected,3466,,,1,1
101095,3255,Undirected,84835,,,1,1
96450,3255,Undirected,82012,,,1,1
96333,3255,Undirected,81870,,,1,1
96155,3255,Undirected,81684,,,1,1
91430,3255,Undirected,78960,,,1,1
88677,3255,Undirected,77303,,,1,1
82148,3255,Undirected,72068,,,1,1
74406,3255,Undirected,67721,,,1,1
67926,3255,Undirected,63954,,,1,1
57761,3255,Undirected,56902,,,1,1
17148,3255,Undirected,18381,,,1,1
15451,3255,Undirected,16843,,,1,1
3259,103744,Undirected,3468,,,1,1
34361,3262,Undirected,35017,,,1,1
3263,103270,Undirected,3473,,,1,1
3266,67448,Undirected,3479,,,1,1
3266,58276,Undirected,3478,,,1,1
3267,3462,Undirected,3481,,,1,2
3267,3462,Undirected,3480,,,1,1
3285,103471,Undirected,3489,,,1,1
3285,11861,Undirected,3488,,,1,1
3289,110818,Undirected,3494,,,1,1
3289,106282,Undirected,3493,,,1,1
3289,16969,Undirected,3492,,,1,1
3303,101349,Undirected,3521,,,1,1
3329,81153,Undirected,3557,,,1,1
3339,3401,Undirected,3581,,,1,1
3354,110845,Undirected,3596,,,1,1
3366,75057,Undirected,3607,,,1,1
3366,70782,Undirected,3606,,,1,1
3366,46132,Undirected,3605,,,1,1
3366,35085,Undirected,3604,,,1,1
3366,20497,Undirected,3603,,,1,1
3366,17217,Undirected,3602,,,1,1
3366,16126,Undirected,3601,,,1,1
3374,30820,Undirected,3620,,,1,1
90476,3374,Undirected,78438,,,1,1
3384,70220,Undirected,3628,,,1,1
3384,30676,Undirected,3627,,,1,1
3386,106230,Undirected,3636,,,1,1
3386,69457,Undirected,3634,,,1,1
3386,59582,Undirected,3632,,,1,1
3386,45115,Undirected,3631,,,1,1
40579,3399,Undirected,40669,,,1,1
3425,68289,Undirected,3683,,,1,1
3425,56546,Undirected,3682,,,1,1
3425,55243,Undirected,3681,,,1,1
3425,51864,Undirected,3679,,,1,1
3425,39591,Undirected,3677,,,1,1
3425,39441,Undirected,3676,,,1,1
3444,24972,Undirected,3696,,,1,1
3452,103729,Undirected,3728,,,1,1
3452,78791,Undirected,3727,,,1,1
3486,47873,Undirected,3777,,,1,1
3486,20918,Undirected,3776,,,1,1
3486,18021,Undirected,3775,,,1,1
3492,12560,Undirected,3784,,,1,1
3499,32758,Undirected,3786,,,1,1
3510,94969,Undirected,3790,,,1,1
3525,110913,Undirected,3841,,,1,1
3525,89739,Undirected,3840,,,1,1
110913,3525,Undirected,88968,,,1,2
3545,44547,Undirected,3845,,,1,1
3560,104099,Undirected,3858,,,1,2
3560,104099,Undirected,3857,,,1,1
3579,71842,Undirected,3891,,,1,1
3601,41578,Undirected,3919,,,1,1
3601,41349,Undirected,3918,,,1,1
3602,39471,Undirected,3920,,,1,2
48835,3616,Undirected,49008,,,1,1
3625,107817,Undirected,3944,,,1,1
3625,61311,Undirected,3943,,,1,1
3635,42445,Undirected,3952,,,1,1
3636,21064,Undirected,3953,,,1,1
23540,3664,Undirected,25453,,,1,1
3668,73490,Undirected,3975,,,1,1
3668,46809,Undirected,3974,,,1,1
3668,17527,Undirected,3973,,,1,1
3672,75848,Undirected,3977,,,1,1
3672,39092,Undirected,3976,,,1,1
3683,66105,Undirected,3983,,,1,1
3700,93181,Undirected,3990,,,1,1
3700,63737,Undirected,3989,,,1,1
3701,25675,Undirected,3991,,,1,1
3703,29589,Undirected,3992,,,1,1
3730,110106,Undirected,4025,,,1,1
3730,75900,Undirected,4019,,,1,1
3730,58644,Undirected,4018,,,1,1
3730,57166,Undirected,4017,,,1,1
3730,49999,Undirected,4016,,,1,1
3730,41963,Undirected,4015,,,1,1
3730,34739,Undirected,4014,,,1,1
3731,83108,Undirected,4026,,,1,1
3743,75333,Undirected,4041,,,1,1
3752,107253,Undirected,4054,,,1,1
3752,102282,Undirected,4053,,,1,1
3752,40314,Undirected,4052,,,1,1
3752,32613,Undirected,4051,,,1,1
3752,5692,Undirected,4050,,,1,1
3757,12810,Undirected,4064,,,1,1
3757,12339,Undirected,4063,,,1,1
3757,12329,Undirected,4062,,,1,1
3757,12327,Undirected,4061,,,1,1
3757,11019,Undirected,4060,,,1,1
3807,82282,Undirected,4109,,,1,2
3813,13462,Undirected,4113,,,1,1
3817,81228,Undirected,4124,,,1,1
3817,78909,Undirected,4123,,,1,1
3817,76851,Undirected,4122,,,1,1
3826,56544,Undirected,4138,,,1,1
3826,51232,Undirected,4137,,,1,1
3826,37873,Undirected,4136,,,1,1
3826,21394,Undirected,4135,,,1,1
3857,62462,Undirected,4167,,,1,1
3861,76212,Undirected,4171,,,1,1
3861,38727,Undirected,4170,,,1,1
3869,96700,Undirected,4177,,,1,1
3875,94000,Undirected,4179,,,1,1
3875,58440,Undirected,4178,,,1,1
6715,3886,Undirected,7554,,,1,1
54970,3900,Undirected,54700,,,1,1
3903,4295,Undirected,4198,,,1,1
3905,3906,Undirected,4199,,,1,2
3912,56141,Undirected,4203,,,1,1
3921,26390,Undirected,4207,,,1,1
19077,3921,Undirected,20524,,,1,1
104795,3940,Undirected,86260,,,1,1
3948,102072,Undirected,4267,,,1,1
3957,32500,Undirected,4283,,,1,1
58227,3961,Undirected,57274,,,1,1
24158,3961,Undirected,26234,,,1,1
6761,3961,Undirected,7741,,,1,1
108953,3962,Undirected,88023,,,1,1
98729,3962,Undirected,83778,,,1,1
3967,35869,Undirected,4307,,,1,2
3967,35869,Undirected,4306,,,1,1
3968,70594,Undirected,4308,,,1,1
3973,37651,Undirected,4311,,,1,1
3973,23408,Undirected,4310,,,1,1
3976,110441,Undirected,4313,,,1,1
3976,14497,Undirected,4312,,,1,1
4007,86293,Undirected,4425,,,1,1
4017,76651,Undirected,4453,,,1,1
4017,72463,Undirected,4452,,,1,1
4017,52300,Undirected,4451,,,1,1
4023,53020,Undirected,4457,,,1,1
4034,56106,Undirected,4474,,,1,1
4034,31669,Undirected,4473,,,1,1
4034,23709,Undirected,4472,,,1,1
4038,70579,Undirected,4477,,,1,2
4038,20228,Undirected,4476,,,1,2
4038,17547,Undirected,4475,,,1,2
4040,24369,Undirected,4478,,,1,1
4080,71787,Undirected,4533,,,1,1
4080,68283,Undirected,4532,,,1,1
4080,59788,Undirected,4531,,,1,1
4080,57410,Undirected,4530,,,1,1
4080,42650,Undirected,4529,,,1,1
4080,11806,Undirected,4528,,,1,1
4080,8665,Undirected,4527,,,1,1
4081,7015,Undirected,4534,,,1,1
19929,4081,Undirected,21509,,,1,1
4085,111889,Undirected,4545,,,1,1
4085,110726,Undirected,4544,,,1,1
4085,106480,Undirected,4543,,,1,1
4085,97700,Undirected,4542,,,1,1
4085,74267,Undirected,4540,,,1,1
4085,47048,Undirected,4538,,,1,1
4085,29438,Undirected,4537,,,1,1
4085,4089,Undirected,4536,,,1,1
4089,74267,Undirected,4546,,,1,1
29438,4089,Undirected,31052,,,1,1
4107,101889,Undirected,4567,,,1,1
4110,79190,Undirected,4569,,,1,2
4110,79190,Undirected,4568,,,1,1
4174,30797,Undirected,4606,,,1,1
4193,110453,Undirected,4620,,,1,1
4193,110452,Undirected,4619,,,1,1
4193,54792,Undirected,4618,,,1,1
4229,79285,Undirected,4649,,,1,1
4229,75848,Undirected,4648,,,1,1
4229,55258,Undirected,4647,,,1,1
4229,54819,Undirected,4646,,,1,1
4229,52392,Undirected,4645,,,1,1
4229,48790,Undirected,4644,,,1,1
4229,39092,Undirected,4643,,,1,1
4229,6750,Undirected,4642,,,1,1
49303,4236,Undirected,49389,,,1,1
4237,112603,Undirected,4652,,,1,1
4237,110473,Undirected,4651,,,1,1
4237,36399,Undirected,4650,,,1,1
4241,69178,Undirected,4658,,,1,1
4241,38680,Undirected,4657,,,1,1
4253,108480,Undirected,4663,,,1,2
4253,54498,Undirected,4662,,,1,2
4253,4254,Undirected,4661,,,1,2
4254,108480,Undirected,4665,,,1,2
4254,54498,Undirected,4664,,,1,2
82881,4277,Undirected,72457,,,1,1
4284,98729,Undirected,4700,,,1,1
4284,75385,Undirected,4699,,,1,1
4306,63386,Undirected,4796,,,1,1
4350,24657,Undirected,4815,,,1,1
4351,49555,Undirected,4816,,,1,1
4361,96822,Undirected,4819,,,1,1
4371,96602,Undirected,4822,,,1,1
4373,39103,Undirected,4823,,,1,1
4396,99692,Undirected,4851,,,1,1
4402,111040,Undirected,4860,,,1,2
4402,57711,Undirected,4859,,,1,2
4403,92549,Undirected,4862,,,1,2
4403,54252,Undirected,4861,,,1,2
4408,34120,Undirected,4864,,,1,2
4413,33075,Undirected,4866,,,1,2
4428,4429,Undirected,4883,,,1,1
4431,4430,Undirected,4884,,,1,2
4433,91849,Undirected,4885,,,1,1
4439,98923,Undirected,4892,,,1,1
4439,45004,Undirected,4891,,,1,1
4439,30628,Undirected,4890,,,1,1
4439,30112,Undirected,4889,,,1,1
4444,27479,Undirected,4895,,,1,2
4445,111425,Undirected,4898,,,1,1
4445,95961,Undirected,4897,,,1,2
4445,95961,Undirected,4896,,,1,1
4462,24586,Undirected,4907,,,1,2
4477,35465,Undirected,4924,,,1,1
4490,100801,Undirected,4934,,,1,1
4499,44411,Undirected,4944,,,1,1
4511,56546,Undirected,4957,,,1,1
4519,41582,Undirected,4961,,,1,1
4519,6190,Undirected,4960,,,1,1
4531,42963,Undirected,4962,,,1,1
4532,53085,Undirected,4964,,,1,1
4532,42311,Undirected,4963,,,1,1
4535,34655,Undirected,4965,,,1,1
4549,107183,Undirected,4989,,,1,1
4551,100168,Undirected,4990,,,1,2
4562,94467,Undirected,5016,,,1,2
4563,49892,Undirected,5017,,,1,1
4576,67932,Undirected,5030,,,1,1
4578,50017,Undirected,5032,,,1,1
4578,28853,Undirected,5031,,,1,1
4580,84621,Undirected,5033,,,1,1
4591,103249,Undirected,5059,,,1,1
4591,103248,Undirected,5058,,,1,1
4591,103221,Undirected,5057,,,1,1
4591,102485,Undirected,5056,,,1,1
4591,96193,Undirected,5055,,,1,1
4591,91445,Undirected,5053,,,1,1
4591,72153,Undirected,5052,,,1,1
4591,63480,Undirected,5050,,,1,1
4591,41935,Undirected,5049,,,1,1
4591,41934,Undirected,5048,,,1,1
4591,41933,Undirected,5047,,,1,1
4591,38039,Undirected,5046,,,1,1
4591,17555,Undirected,5045,,,1,1
4591,7575,Undirected,5044,,,1,1
4591,5009,Undirected,5043,,,1,1
97204,4591,Undirected,82602,,,1,1
45845,4591,Undirected,46516,,,1,1
4594,77541,Undirected,5062,,,1,1
4598,109580,Undirected,5073,,,1,1
4598,104378,Undirected,5072,,,1,1
4598,72118,Undirected,5071,,,1,1
4598,63820,Undirected,5070,,,1,1
4598,47249,Undirected,5069,,,1,1
4598,46090,Undirected,5068,,,1,1
4598,41921,Undirected,5067,,,1,1
4598,5230,Undirected,5066,,,1,1
100122,4600,Undirected,84291,,,1,1
4607,22114,Undirected,5087,,,1,1
4611,103186,Undirected,5089,,,1,1
4611,103160,Undirected,5088,,,1,1
20803,4611,Undirected,22416,,,1,1
4624,105506,Undirected,5095,,,1,1
4624,44453,Undirected,5094,,,1,1
4625,108760,Undirected,5101,,,1,1
4625,4628,Undirected,5097,,,1,1
4625,4626,Undirected,5096,,,1,1
4665,4625,Undirected,5140,,,1,1
4626,108760,Undirected,5106,,,1,1
4626,4628,Undirected,5102,,,1,1
4665,4626,Undirected,5141,,,1,1
4627,48392,Undirected,5107,,,1,2
4628,108760,Undirected,5111,,,1,1
4665,4628,Undirected,5142,,,1,1
4635,33702,Undirected,5116,,,1,1
4640,42670,Undirected,5119,,,1,1
4640,17642,Undirected,5118,,,1,1
4642,8602,Undirected,5121,,,1,1
4643,61391,Undirected,5122,,,1,2
4654,19860,Undirected,5131,,,1,2
4654,19860,Undirected,5130,,,1,1
4654,16421,Undirected,5129,,,1,2
4654,16421,Undirected,5128,,,1,1
4662,88902,Undirected,5136,,,1,1
4662,51151,Undirected,5135,,,1,1
86139,4662,Undirected,75833,,,1,1
72389,4662,Undirected,66515,,,1,1
4663,97195,Undirected,5139,,,1,1
4663,92348,Undirected,5138,,,1,1
4663,8819,Undirected,5137,,,1,1
4677,113485,Undirected,5239,,,1,2
4677,113485,Undirected,5238,,,1,1
4677,21996,Undirected,5237,,,1,2
4677,21996,Undirected,5236,,,1,1
4682,76657,Undirected,5245,,,1,1
4682,4684,Undirected,5244,,,1,1
4684,76657,Undirected,5248,,,1,1
4690,53798,Undirected,5254,,,1,2
4690,53798,Undirected,5253,,,1,1
4693,84153,Undirected,5255,,,1,2
83889,4700,Undirected,73164,,,1,1
4709,45664,Undirected,5290,,,1,2
4742,112140,Undirected,5350,,,1,2
4742,21067,Undirected,5349,,,1,2
4745,37207,Undirected,5356,,,1,2
4745,37207,Undirected,5355,,,1,1
4745,20532,Undirected,5354,,,1,2
4745,20532,Undirected,5353,,,1,1
4757,81129,Undirected,5374,,,1,1
4757,80833,Undirected,5373,,,1,1
102194,4757,Undirected,85278,,,1,2
102194,4757,Undirected,85277,,,1,1
78340,4757,Undirected,69813,,,1,1
37406,4757,Undirected,38199,,,1,2
37406,4757,Undirected,38198,,,1,1
37105,4757,Undirected,38002,,,1,1
4759,101019,Undirected,5377,,,1,1
4759,91768,Undirected,5376,,,1,1
4759,67982,Undirected,5375,,,1,1
4761,79778,Undirected,5382,,,1,1
4761,47511,Undirected,5381,,,1,2
4761,12812,Undirected,5380,,,1,1
4761,5490,Undirected,5379,,,1,1
4783,26081,Undirected,5413,,,1,1
66032,4783,Undirected,62832,,,1,1
26080,4783,Undirected,28509,,,1,1
4788,77810,Undirected,5417,,,1,1
4788,18909,Undirected,5416,,,1,1
77810,4788,Undirected,69554,,,1,1
74926,4788,Undirected,68039,,,1,1
18909,4788,Undirected,20379,,,1,2
4806,70082,Undirected,5421,,,1,1
40564,4806,Undirected,40661,,,1,1
4819,101133,Undirected,5438,,,1,1
4819,94046,Undirected,5437,,,1,1
4819,8055,Undirected,5436,,,1,1
4819,8054,Undirected,5435,,,1,1
4819,4928,Undirected,5434,,,1,1
32271,4843,Undirected,33412,,,1,1
4856,106902,Undirected,5469,,,1,2
4863,49659,Undirected,5479,,,1,2
4863,49659,Undirected,5478,,,1,1
4873,30120,Undirected,5488,,,1,1
4878,111945,Undirected,5493,,,1,2
4878,111945,Undirected,5492,,,1,1
4895,60356,Undirected,5507,,,1,1
4896,111748,Undirected,5510,,,1,1
4896,24717,Undirected,5509,,,1,1
4896,5307,Undirected,5508,,,1,1
4900,84572,Undirected,5522,,,1,1
4906,34584,Undirected,5524,,,1,2
4906,34584,Undirected,5523,,,1,1
4928,101133,Undirected,5554,,,1,1
4928,94046,Undirected,5553,,,1,1
4928,8055,Undirected,5552,,,1,1
4928,8054,Undirected,5551,,,1,1
4947,112253,Undirected,5594,,,1,1
4947,72485,Undirected,5593,,,1,1
4947,68817,Undirected,5592,,,1,1
4947,5014,Undirected,5591,,,1,1
112252,4947,Undirected,89709,,,1,1
108884,4947,Undirected,87986,,,1,1
68710,4947,Undirected,64445,,,1,1
65076,4947,Undirected,62242,,,1,1
34521,4947,Undirected,35164,,,1,1
28152,4947,Undirected,29994,,,1,1
4951,10261,Undirected,5599,,,1,1
4951,8282,Undirected,5598,,,1,1
4972,103094,Undirected,5673,,,1,1
4972,27663,Undirected,5672,,,1,1
4988,107428,Undirected,5692,,,1,2
5003,79737,Undirected,5698,,,1,1
5009,103249,Undirected,5709,,,1,1
