Id,Label,timeset,partition
80343,80343,,Vicenza
80360,80360,,Vicenza
80368,80368,,Vicenza
80370,80370,,Padova
80371,80371,,Padova
80372,80372,,Vicenza
80376,80376,,Vicenza
80377,80377,,Vicenza
80382,80382,,Padova
80383,80383,,Vicenza
80384,80384,,Vicenza
80389,80389,,Vicenza
80396,80396,,Vicenza
80397,80397,,Vicenza
80405,80405,,Padova
80406,80406,,Padova
80407,80407,,Vicenza
80408,80408,,Vicenza
80410,80410,,Vicenza
80413,80413,,Vicenza
80414,80414,,Vicenza
80416,80416,,Padova
80421,80421,,Padova
80423,80423,,Vicenza
80424,80424,,Vicenza
80426,80426,,Vicenza
80428,80428,,Padova
80435,80435,,Vicenza
80436,80436,,Vicenza
80437,80437,,Padova
80439,80439,,Padova
80451,80451,,Vicenza
80457,80457,,Padova
80458,80458,,Vicenza
80460,80460,,Padova
80462,80462,,Vicenza
80464,80464,,Padova
80465,80465,,Vicenza
80469,80469,,Padova
80476,80476,,Padova
80482,80482,,Padova
80485,80485,,Vicenza
80487,80487,,Padova
80488,80488,,Padova
80489,80489,,Vicenza
80494,80494,,Vicenza
80496,80496,,Vicenza
80497,80497,,Padova
80498,80498,,Padova
80504,80504,,Vicenza
80505,80505,,Padova
80507,80507,,Padova
80524,80524,,Padova
80530,80530,,Padova
80532,80532,,Padova
80536,80536,,Padova
80548,80548,,Padova
80551,80551,,Padova
80555,80555,,Padova
80563,80563,,Padova
80575,80575,,Padova
80576,80576,,Vicenza
80579,80579,,Vicenza
80580,80580,,Vicenza
80583,80583,,Vicenza
80590,80590,,Padova
80591,80591,,Padova
80592,80592,,Vicenza
80593,80593,,Vicenza
80594,80594,,Vicenza
80595,80595,,Vicenza
80596,80596,,Vicenza
80597,80597,,Vicenza
80598,80598,,Vicenza
80599,80599,,Vicenza
80600,80600,,Vicenza
80603,80603,,Vicenza
80606,80606,,Vicenza
80607,80607,,Vicenza
80608,80608,,Vicenza
80628,80628,,Padova
80640,80640,,Padova
80645,80645,,Vicenza
80650,80650,,Vicenza
80653,80653,,Padova
80656,80656,,Padova
80657,80657,,Vicenza
80660,80660,,Vicenza
80661,80661,,Vicenza
80662,80662,,Padova
80663,80663,,Vicenza
80669,80669,,Padova
80670,80670,,Padova
80671,80671,,Padova
80677,80677,,Vicenza
80680,80680,,Padova
80682,80682,,Padova
80683,80683,,Padova
80689,80689,,Padova
80693,80693,,Padova
80698,80698,,Vicenza
80703,80703,,Padova
80705,80705,,Padova
80706,80706,,Padova
80711,80711,,Vicenza
80714,80714,,Vicenza
80721,80721,,Padova
80722,80722,,Padova
80733,80733,,Vicenza
80735,80735,,Padova
80736,80736,,Padova
80742,80742,,Vicenza
80746,80746,,Vicenza
80748,80748,,Vicenza
80752,80752,,Vicenza
80756,80756,,Vicenza
80763,80763,,Padova
80776,80776,,Vicenza
80779,80779,,Vicenza
80787,80787,,Padova
80791,80791,,Vicenza
80794,80794,,Padova
80812,80812,,Padova
80814,80814,,Padova
80819,80819,,Padova
80820,80820,,Vicenza
80833,80833,,Padova
80837,80837,,Padova
80840,80840,,Padova
80841,80841,,Padova
80843,80843,,Padova
80846,80846,,Vicenza
80848,80848,,Padova
80850,80850,,Vicenza
80852,80852,,Vicenza
80854,80854,,Padova
80855,80855,,Vicenza
80865,80865,,Vicenza
80866,80866,,Padova
80873,80873,,Vicenza
80885,80885,,Padova
80888,80888,,Padova
80890,80890,,Vicenza
80896,80896,,Vicenza
80897,80897,,Padova
80899,80899,,Padova
80901,80901,,Padova
80903,80903,,Vicenza
80905,80905,,Padova
80909,80909,,Vicenza
80910,80910,,Vicenza
80911,80911,,Vicenza
80913,80913,,Padova
80914,80914,,Vicenza
80917,80917,,Padova
80918,80918,,Padova
80919,80919,,Padova
80921,80921,,Padova
80922,80922,,Padova
80923,80923,,Padova
80924,80924,,Padova
80925,80925,,Padova
80926,80926,,Padova
80928,80928,,Padova
80929,80929,,Padova
80932,80932,,Vicenza
80933,80933,,Vicenza
80935,80935,,Vicenza
80937,80937,,Vicenza
80943,80943,,Padova
80945,80945,,Padova
80952,80952,,Vicenza
80958,80958,,Vicenza
80962,80962,,Padova
80965,80965,,Padova
80966,80966,,Padova
80967,80967,,Vicenza
80970,80970,,Padova
80971,80971,,Padova
80972,80972,,Vicenza
80994,80994,,Padova
80995,80995,,Padova
80997,80997,,Padova
80999,80999,,Padova
81003,81003,,Padova
81007,81007,,Padova
81009,81009,,Padova
81012,81012,,Padova
81013,81013,,Padova
81017,81017,,Padova
81020,81020,,Vicenza
81031,81031,,Padova
81032,81032,,Vicenza
81035,81035,,Vicenza
81038,81038,,Vicenza
81046,81046,,Vicenza
81048,81048,,Padova
81052,81052,,Padova
81053,81053,,Padova
81056,81056,,Vicenza
81062,81062,,Padova
81064,81064,,Padova
81065,81065,,Padova
81070,81070,,Padova
81071,81071,,Padova
81072,81072,,Padova
81075,81075,,Padova
81076,81076,,Vicenza
81082,81082,,Vicenza
81084,81084,,Vicenza
81089,81089,,Vicenza
81091,81091,,Vicenza
81092,81092,,Vicenza
81093,81093,,Padova
81094,81094,,Padova
81095,81095,,Vicenza
81112,81112,,Padova
81113,81113,,Padova
81114,81114,,Padova
81119,81119,,Vicenza
81122,81122,,Padova
81123,81123,,Padova
81124,81124,,Vicenza
81127,81127,,Padova
81128,81128,,Vicenza
81129,81129,,Padova
81131,81131,,Vicenza
81139,81139,,Vicenza
81141,81141,,Vicenza
81142,81142,,Vicenza
81146,81146,,Padova
81148,81148,,Padova
81152,81152,,Vicenza
81153,81153,,Vicenza
81154,81154,,Vicenza
81155,81155,,Vicenza
81156,81156,,Vicenza
81160,81160,,Vicenza
81169,81169,,Vicenza
81171,81171,,Vicenza
81182,81182,,Vicenza
81189,81189,,Vicenza
81194,81194,,Padova
81196,81196,,Padova
81198,81198,,Padova
81201,81201,,Padova
81204,81204,,Padova
81209,81209,,Padova
81221,81221,,Padova
81225,81225,,Padova
81226,81226,,Vicenza
81228,81228,,Padova
81237,81237,,Padova
81241,81241,,Vicenza
81247,81247,,Vicenza
81249,81249,,Vicenza
81251,81251,,Padova
81252,81252,,Vicenza
81253,81253,,Padova
81261,81261,,Padova
81265,81265,,Vicenza
81273,81273,,Vicenza
81276,81276,,Vicenza
81277,81277,,Vicenza
81288,81288,,Vicenza
81289,81289,,Padova
81290,81290,,Padova
81293,81293,,Padova
81294,81294,,Padova
81299,81299,,Vicenza
81300,81300,,Padova
81301,81301,,Vicenza
81302,81302,,Vicenza
81303,81303,,Vicenza
81306,81306,,Vicenza
81308,81308,,Padova
81309,81309,,Vicenza
81310,81310,,Vicenza
81311,81311,,Padova
81312,81312,,Vicenza
81313,81313,,Vicenza
81314,81314,,Vicenza
81315,81315,,Vicenza
81317,81317,,Padova
81318,81318,,Padova
81320,81320,,Padova
81321,81321,,Vicenza
81326,81326,,Vicenza
81327,81327,,Vicenza
81329,81329,,Vicenza
81330,81330,,Vicenza
81332,81332,,Vicenza
81333,81333,,Vicenza
81335,81335,,Vicenza
81339,81339,,Padova
81341,81341,,Padova
81345,81345,,Padova
81351,81351,,Vicenza
81353,81353,,Vicenza
81357,81357,,Vicenza
81358,81358,,Vicenza
81359,81359,,Vicenza
81360,81360,,Padova
81361,81361,,Vicenza
81364,81364,,Padova
81366,81366,,Padova
81367,81367,,Vicenza
81368,81368,,Padova
81372,81372,,Padova
81378,81378,,Padova
81379,81379,,Vicenza
81391,81391,,Padova
81392,81392,,Vicenza
81397,81397,,Padova
81398,81398,,Padova
81400,81400,,Vicenza
81402,81402,,Padova
81403,81403,,Padova
81404,81404,,Padova
81405,81405,,Vicenza
81406,81406,,Padova
81408,81408,,Vicenza
81411,81411,,Vicenza
81413,81413,,Padova
81414,81414,,Vicenza
81423,81423,,Vicenza
81424,81424,,Vicenza
81429,81429,,Padova
81435,81435,,Vicenza
81436,81436,,Vicenza
81440,81440,,Vicenza
81442,81442,,Vicenza
81443,81443,,Padova
81444,81444,,Padova
81445,81445,,Vicenza
81447,81447,,Vicenza
81448,81448,,Vicenza
81449,81449,,Padova
81453,81453,,Vicenza
81455,81455,,Vicenza
81458,81458,,Padova
81459,81459,,Padova
81461,81461,,Padova
81462,81462,,Vicenza
81465,81465,,Padova
81466,81466,,Padova
81472,81472,,Padova
81483,81483,,Vicenza
81484,81484,,Padova
81487,81487,,Padova
81488,81488,,Padova
81501,81501,,Vicenza
81504,81504,,Padova
81505,81505,,Padova
81509,81509,,Vicenza
81524,81524,,Vicenza
81531,81531,,Padova
81535,81535,,Padova
81539,81539,,Vicenza
81544,81544,,Vicenza
81546,81546,,Padova
81547,81547,,Padova
81548,81548,,Vicenza
81549,81549,,Padova
81550,81550,,Vicenza
81552,81552,,Vicenza
81561,81561,,Padova
81563,81563,,Vicenza
81564,81564,,Vicenza
81565,81565,,Padova
81567,81567,,Vicenza
81569,81569,,Vicenza
81571,81571,,Padova
81573,81573,,Vicenza
81574,81574,,Padova
81586,81586,,Vicenza
81587,81587,,Vicenza
81589,81589,,Vicenza
81591,81591,,Padova
81600,81600,,Padova
81606,81606,,Vicenza
81607,81607,,Padova
81613,81613,,Vicenza
81615,81615,,Vicenza
81617,81617,,Padova
81625,81625,,Vicenza
81634,81634,,Vicenza
81635,81635,,Padova
81636,81636,,Padova
81637,81637,,Padova
81638,81638,,Vicenza
81645,81645,,Padova
81646,81646,,Vicenza
81647,81647,,Vicenza
81648,81648,,Vicenza
81649,81649,,Vicenza
81650,81650,,Vicenza
81652,81652,,Padova
81655,81655,,Vicenza
81658,81658,,Padova
81659,81659,,Vicenza
81660,81660,,Padova
81667,81667,,Padova
81668,81668,,Vicenza
81677,81677,,Vicenza
81680,81680,,Padova
81683,81683,,Padova
81685,81685,,Vicenza
81686,81686,,Vicenza
81687,81687,,Vicenza
81688,81688,,Vicenza
81689,81689,,Vicenza
81690,81690,,Padova
81692,81692,,Vicenza
81698,81698,,Vicenza
81706,81706,,Padova
81707,81707,,Padova
81708,81708,,Vicenza
81709,81709,,Padova
81710,81710,,Vicenza
81711,81711,,Padova
81712,81712,,Vicenza
81721,81721,,Vicenza
81722,81722,,Vicenza
81723,81723,,Padova
81730,81730,,Padova
81736,81736,,Padova
81742,81742,,Padova
81749,81749,,Vicenza
81750,81750,,Padova
81753,81753,,Padova
81759,81759,,Padova
81760,81760,,Padova
81764,81764,,Vicenza
81765,81765,,Padova
81768,81768,,Vicenza
81775,81775,,Vicenza
81784,81784,,Padova
81785,81785,,Padova
81790,81790,,Vicenza
81791,81791,,Vicenza
81792,81792,,Vicenza
81795,81795,,Vicenza
81796,81796,,Padova
81800,81800,,Padova
81806,81806,,Padova
81807,81807,,Vicenza
81809,81809,,Padova
81810,81810,,Padova
81811,81811,,Padova
81812,81812,,Padova
81814,81814,,Padova
81815,81815,,Padova
81817,81817,,Padova
81818,81818,,Padova
81820,81820,,Padova
81821,81821,,Padova
81822,81822,,Padova
81825,81825,,Vicenza
81832,81832,,Padova
81835,81835,,Vicenza
81849,81849,,Padova
81850,81850,,Padova
81851,81851,,Padova
81852,81852,,Padova
81853,81853,,Vicenza
81854,81854,,Vicenza
81878,81878,,Padova
81880,81880,,Vicenza
81881,81881,,Vicenza
81885,81885,,Vicenza
81890,81890,,Vicenza
81892,81892,,Vicenza
81898,81898,,Vicenza
81899,81899,,Vicenza
81900,81900,,Vicenza
81901,81901,,Padova
81910,81910,,Vicenza
81911,81911,,Vicenza
81913,81913,,Vicenza
81915,81915,,Vicenza
81918,81918,,Padova
81921,81921,,Vicenza
81924,81924,,Vicenza
81925,81925,,Padova
81927,81927,,Padova
81931,81931,,Padova
81932,81932,,Vicenza
81937,81937,,Vicenza
81942,81942,,Vicenza
81943,81943,,Vicenza
81944,81944,,Padova
81945,81945,,Padova
81947,81947,,Vicenza
81955,81955,,Vicenza
81956,81956,,Padova
81958,81958,,Padova
81960,81960,,Padova
81961,81961,,Vicenza
81965,81965,,Padova
81979,81979,,Padova
81981,81981,,Padova
81986,81986,,Vicenza
81987,81987,,Vicenza
81989,81989,,Vicenza
81991,81991,,Vicenza
81992,81992,,Padova
81994,81994,,Padova
81997,81997,,Padova
81998,81998,,Vicenza
82003,82003,,Padova
82004,82004,,Padova
82006,82006,,Padova
82009,82009,,Vicenza
82011,82011,,Vicenza
82012,82012,,Vicenza
82014,82014,,Vicenza
82018,82018,,Padova
82026,82026,,Padova
82029,82029,,Vicenza
82031,82031,,Vicenza
82034,82034,,Vicenza
82035,82035,,Vicenza
82036,82036,,Padova
82039,82039,,Vicenza
82040,82040,,Vicenza
82043,82043,,Vicenza
82058,82058,,Vicenza
82064,82064,,Vicenza
82066,82066,,Vicenza
82067,82067,,Vicenza
82068,82068,,Padova
82069,82069,,Vicenza
82071,82071,,Vicenza
82073,82073,,Vicenza
82077,82077,,Vicenza
82078,82078,,Padova
82079,82079,,Vicenza
82083,82083,,Padova
82084,82084,,Padova
82087,82087,,Vicenza
82090,82090,,Vicenza
82094,82094,,Padova
82095,82095,,Padova
82102,82102,,Padova
82121,82121,,Vicenza
82122,82122,,Vicenza
82129,82129,,Vicenza
82131,82131,,Vicenza
82134,82134,,Padova
82137,82137,,Vicenza
82141,82141,,Padova
82142,82142,,Vicenza
82148,82148,,Padova
82149,82149,,Padova
82151,82151,,Padova
82152,82152,,Vicenza
82162,82162,,Padova
82165,82165,,Padova
82170,82170,,Vicenza
82173,82173,,Padova
82175,82175,,Vicenza
82179,82179,,Vicenza
82180,82180,,Vicenza
82185,82185,,Padova
82189,82189,,Vicenza
82195,82195,,Padova
82199,82199,,Vicenza
82200,82200,,Vicenza
82201,82201,,Padova
82202,82202,,Padova
82206,82206,,Vicenza
82210,82210,,Padova
82212,82212,,Vicenza
82228,82228,,Vicenza
82233,82233,,Padova
82241,82241,,Padova
82243,82243,,Padova
82245,82245,,Padova
82246,82246,,Vicenza
82256,82256,,Padova
82258,82258,,Vicenza
82259,82259,,Padova
82263,82263,,Vicenza
82265,82265,,Vicenza
82267,82267,,Vicenza
82269,82269,,Vicenza
82281,82281,,Padova
82282,82282,,Padova
82283,82283,,Vicenza
82286,82286,,Vicenza
82292,82292,,Vicenza
82306,82306,,Padova
82310,82310,,Vicenza
82312,82312,,Vicenza
82313,82313,,Padova
82315,82315,,Padova
82318,82318,,Padova
82319,82319,,Padova
82323,82323,,Padova
82325,82325,,Vicenza
82332,82332,,Padova
82333,82333,,Padova
82334,82334,,Padova
82336,82336,,Vicenza
82337,82337,,Vicenza
82338,82338,,Vicenza
82339,82339,,Vicenza
82340,82340,,Vicenza
82344,82344,,Vicenza
82345,82345,,Padova
82351,82351,,Vicenza
82353,82353,,Padova
82358,82358,,Vicenza
82359,82359,,Padova
82364,82364,,Padova
82372,82372,,Padova
82373,82373,,Vicenza
82374,82374,,Vicenza
82375,82375,,Padova
82376,82376,,Vicenza
82378,82378,,Vicenza
82383,82383,,Vicenza
82386,82386,,Vicenza
82388,82388,,Vicenza
82392,82392,,Vicenza
82403,82403,,Vicenza
82404,82404,,Vicenza
82405,82405,,Vicenza
82410,82410,,Padova
82412,82412,,Padova
82416,82416,,Vicenza
82418,82418,,Vicenza
82421,82421,,Vicenza
82423,82423,,Vicenza
82424,82424,,Padova
82427,82427,,Vicenza
82428,82428,,Padova
82433,82433,,Vicenza
82439,82439,,Padova
82447,82447,,Vicenza
82450,82450,,Vicenza
82451,82451,,Padova
82459,82459,,Vicenza
82461,82461,,Padova
82465,82465,,Vicenza
82466,82466,,Padova
82481,82481,,Vicenza
82482,82482,,Padova
82483,82483,,Padova
82488,82488,,Vicenza
82498,82498,,Vicenza
82504,82504,,Padova
82512,82512,,Vicenza
82513,82513,,Padova
82521,82521,,Vicenza
82522,82522,,Vicenza
82523,82523,,Vicenza
82524,82524,,Vicenza
82525,82525,,Padova
82526,82526,,Padova
82530,82530,,Vicenza
82536,82536,,Padova
82537,82537,,Padova
82539,82539,,Padova
82540,82540,,Padova
82542,82542,,Padova
82549,82549,,Padova
82551,82551,,Padova
82556,82556,,Padova
82557,82557,,Padova
82564,82564,,Vicenza
82567,82567,,Vicenza
82572,82572,,Vicenza
82574,82574,,Vicenza
82575,82575,,Vicenza
82576,82576,,Padova
82577,82577,,Padova
82578,82578,,Padova
82579,82579,,Padova
82588,82588,,Padova
82592,82592,,Vicenza
82593,82593,,Padova
82596,82596,,Padova
82607,82607,,Vicenza
82608,82608,,Padova
82610,82610,,Vicenza
82617,82617,,Padova
82625,82625,,Vicenza
82629,82629,,Padova
82637,82637,,Padova
82638,82638,,Padova
82641,82641,,Padova
82642,82642,,Padova
82643,82643,,Padova
82644,82644,,Padova
82645,82645,,Padova
82647,82647,,Padova
82653,82653,,Vicenza
82656,82656,,Vicenza
82662,82662,,Vicenza
82668,82668,,Padova
82672,82672,,Padova
82676,82676,,Vicenza
82678,82678,,Padova
82686,82686,,Padova
82688,82688,,Padova
82689,82689,,Vicenza
82692,82692,,Vicenza
82693,82693,,Vicenza
82697,82697,,Padova
82698,82698,,Padova
82701,82701,,Vicenza
82704,82704,,Padova
82720,82720,,Padova
82721,82721,,Padova
82727,82727,,Padova
82730,82730,,Vicenza
82731,82731,,Vicenza
82732,82732,,Vicenza
82736,82736,,Padova
82746,82746,,Vicenza
82750,82750,,Vicenza
82751,82751,,Vicenza
82752,82752,,Vicenza
82760,82760,,Vicenza
82777,82777,,Vicenza
82778,82778,,Vicenza
82782,82782,,Padova
82788,82788,,Padova
82807,82807,,Vicenza
82813,82813,,Vicenza
82817,82817,,Vicenza
82818,82818,,Vicenza
82826,82826,,Vicenza
82830,82830,,Padova
82835,82835,,Padova
82839,82839,,Padova
82842,82842,,Vicenza
82846,82846,,Vicenza
82847,82847,,Vicenza
82849,82849,,Vicenza
82851,82851,,Padova
82854,82854,,Padova
82865,82865,,Vicenza
82866,82866,,Vicenza
82867,82867,,Padova
82868,82868,,Padova
82880,82880,,Padova
82881,82881,,Vicenza
82882,82882,,Padova
82883,82883,,Padova
82885,82885,,Vicenza
82887,82887,,Vicenza
82889,82889,,Vicenza
82891,82891,,Padova
82895,82895,,Padova
82897,82897,,Vicenza
82898,82898,,Vicenza
82899,82899,,Padova
82900,82900,,Padova
82901,82901,,Padova
82904,82904,,Vicenza
82909,82909,,Padova
82911,82911,,Padova
82915,82915,,Vicenza
82916,82916,,Vicenza
82917,82917,,Vicenza
82926,82926,,Vicenza
82927,82927,,Vicenza
82931,82931,,Vicenza
82932,82932,,Vicenza
82934,82934,,Padova
82935,82935,,Padova
82936,82936,,Padova
82938,82938,,Vicenza
82939,82939,,Vicenza
82940,82940,,Padova
82941,82941,,Vicenza
82942,82942,,Vicenza
82945,82945,,Padova
82946,82946,,Padova
82947,82947,,Padova
82948,82948,,Vicenza
82949,82949,,Padova
82952,82952,,Padova
82953,82953,,Vicenza
82956,82956,,Vicenza
82970,82970,,Padova
82974,82974,,Padova
82976,82976,,Padova
82977,82977,,Padova
82984,82984,,Padova
82985,82985,,Padova
82989,82989,,Vicenza
82996,82996,,Padova
83003,83003,,Padova
83004,83004,,Padova
83006,83006,,Vicenza
83008,83008,,Padova
83028,83028,,Padova
83029,83029,,Padova
83030,83030,,Padova
83032,83032,,Padova
83037,83037,,Padova
83038,83038,,Vicenza
83048,83048,,Vicenza
83055,83055,,Vicenza
83058,83058,,Padova
83060,83060,,Vicenza
83063,83063,,Padova
83065,83065,,Padova
83066,83066,,Padova
83069,83069,,Vicenza
83071,83071,,Vicenza
83072,83072,,Padova
83074,83074,,Padova
83083,83083,,Vicenza
83095,83095,,Vicenza
83098,83098,,Vicenza
83107,83107,,Padova
83108,83108,,Padova
83110,83110,,Vicenza
83111,83111,,Vicenza
83113,83113,,Padova
83120,83120,,Vicenza
83121,83121,,Vicenza
83126,83126,,Vicenza
83129,83129,,Padova
83140,83140,,Padova
83142,83142,,Vicenza
83146,83146,,Vicenza
83156,83156,,Padova
83163,83163,,Padova
83164,83164,,Vicenza
83165,83165,,Vicenza
83166,83166,,Padova
83167,83167,,Padova
83177,83177,,Padova
83178,83178,,Vicenza
83179,83179,,Vicenza
83181,83181,,Padova
83201,83201,,Vicenza
83205,83205,,Padova
83206,83206,,Vicenza
83208,83208,,Vicenza
83213,83213,,Vicenza
83216,83216,,Padova
83219,83219,,Padova
83223,83223,,Padova
83224,83224,,Vicenza
83225,83225,,Vicenza
83228,83228,,Vicenza
83229,83229,,Padova
83231,83231,,Padova
83255,83255,,Vicenza
83256,83256,,Vicenza
83257,83257,,Vicenza
83259,83259,,Vicenza
83260,83260,,Vicenza
83262,83262,,Padova
83263,83263,,Padova
83265,83265,,Padova
83269,83269,,Padova
83272,83272,,Padova
83274,83274,,Vicenza
83275,83275,,Padova
83276,83276,,Padova
83283,83283,,Padova
83285,83285,,Vicenza
83287,83287,,Padova
83288,83288,,Padova
83289,83289,,Padova
83291,83291,,Padova
83292,83292,,Vicenza
83294,83294,,Vicenza
83295,83295,,Padova
83296,83296,,Vicenza
83301,83301,,Padova
83303,83303,,Padova
83306,83306,,Vicenza
83308,83308,,Padova
83312,83312,,Vicenza
83313,83313,,Padova
83314,83314,,Padova
83328,83328,,Padova
83331,83331,,Vicenza
83335,83335,,Padova
83339,83339,,Vicenza
83340,83340,,Padova
83342,83342,,Vicenza
83343,83343,,Padova
83347,83347,,Vicenza
83348,83348,,Vicenza
83349,83349,,Padova
83351,83351,,Vicenza
83352,83352,,Vicenza
83353,83353,,Padova
83354,83354,,Padova
83355,83355,,Padova
83356,83356,,Padova
83360,83360,,Padova
83369,83369,,Padova
83371,83371,,Vicenza
83372,83372,,Vicenza
83373,83373,,Padova
83374,83374,,Padova
83376,83376,,Vicenza
83381,83381,,Padova
83383,83383,,Padova
83384,83384,,Padova
83395,83395,,Padova
83396,83396,,Padova
83397,83397,,Vicenza
83398,83398,,Vicenza
83402,83402,,Padova
83407,83407,,Vicenza
83420,83420,,Vicenza
83421,83421,,Padova
83425,83425,,Padova
83427,83427,,Padova
83430,83430,,Padova
83435,83435,,Vicenza
83436,83436,,Padova
83439,83439,,Vicenza
83445,83445,,Vicenza
83450,83450,,Padova
83451,83451,,Padova
83453,83453,,Vicenza
83458,83458,,Vicenza
83465,83465,,Padova
83466,83466,,Vicenza
83477,83477,,Padova
83479,83479,,Padova
83483,83483,,Vicenza
83484,83484,,Vicenza
83485,83485,,Padova
83486,83486,,Padova
83489,83489,,Vicenza
83492,83492,,Padova
83500,83500,,Vicenza
83501,83501,,Vicenza
83508,83508,,Padova
83511,83511,,Vicenza
83518,83518,,Vicenza
83522,83522,,Vicenza
83526,83526,,Padova
83531,83531,,Vicenza
83534,83534,,Padova
83536,83536,,Padova
83537,83537,,Padova
83544,83544,,Padova
83549,83549,,Vicenza
83553,83553,,Padova
83558,83558,,Padova
83560,83560,,Padova
83573,83573,,Vicenza
83578,83578,,Padova
83579,83579,,Vicenza
83581,83581,,Vicenza
83582,83582,,Padova
83618,83618,,Padova
83619,83619,,Padova
83620,83620,,Padova
83628,83628,,Padova
83632,83632,,Vicenza
83642,83642,,Vicenza
83644,83644,,Vicenza
83647,83647,,Vicenza
83652,83652,,Vicenza
83654,83654,,Vicenza
83656,83656,,Padova
83670,83670,,Vicenza
83671,83671,,Padova
83686,83686,,Vicenza
83694,83694,,Vicenza
83702,83702,,Vicenza
83704,83704,,Vicenza
83705,83705,,Vicenza
83715,83715,,Padova
83724,83724,,Padova
83729,83729,,Padova
83731,83731,,Vicenza
83732,83732,,Padova
83734,83734,,Vicenza
83735,83735,,Vicenza
83740,83740,,Vicenza
83745,83745,,Vicenza
83750,83750,,Padova
83752,83752,,Vicenza
83754,83754,,Vicenza
83756,83756,,Vicenza
83759,83759,,Vicenza
83764,83764,,Vicenza
83767,83767,,Padova
83768,83768,,Padova
83772,83772,,Padova
83774,83774,,Vicenza
83781,83781,,Vicenza
83783,83783,,Vicenza
83785,83785,,Vicenza
83787,83787,,Padova
83788,83788,,Vicenza
83789,83789,,Vicenza
83790,83790,,Vicenza
83794,83794,,Vicenza
83796,83796,,Vicenza
83797,83797,,Vicenza
83799,83799,,Vicenza
83801,83801,,Vicenza
83802,83802,,Vicenza
83803,83803,,Vicenza
83806,83806,,Vicenza
83813,83813,,Padova
83815,83815,,Vicenza
83821,83821,,Padova
83832,83832,,Vicenza
83833,83833,,Padova
83839,83839,,Padova
83841,83841,,Vicenza
83842,83842,,Vicenza
83849,83849,,Padova
83863,83863,,Padova
83867,83867,,Padova
83868,83868,,Padova
83872,83872,,Padova
83873,83873,,Vicenza
83874,83874,,Vicenza
83875,83875,,Vicenza
83879,83879,,Vicenza
83880,83880,,Padova
83884,83884,,Padova
83889,83889,,Vicenza
83895,83895,,Vicenza
83896,83896,,Vicenza
83897,83897,,Vicenza
83898,83898,,Vicenza
83905,83905,,Padova
83906,83906,,Vicenza
83924,83924,,Padova
83927,83927,,Padova
83929,83929,,Padova
83932,83932,,Padova
83936,83936,,Vicenza
83939,83939,,Vicenza
83943,83943,,Vicenza
83944,83944,,Padova
83947,83947,,Vicenza
83949,83949,,Vicenza
83952,83952,,Vicenza
83956,83956,,Padova
83957,83957,,Padova
83964,83964,,Vicenza
83966,83966,,Vicenza
83971,83971,,Vicenza
83978,83978,,Vicenza
83985,83985,,Padova
83986,83986,,Padova
83991,83991,,Vicenza
83993,83993,,Padova
83996,83996,,Padova
83999,83999,,Padova
84005,84005,,Vicenza
84009,84009,,Vicenza
84010,84010,,Vicenza
84016,84016,,Vicenza
84018,84018,,Vicenza
84019,84019,,Vicenza
84020,84020,,Vicenza
84023,84023,,Vicenza
84029,84029,,Vicenza
84031,84031,,Vicenza
84041,84041,,Padova
84049,84049,,Padova
84050,84050,,Vicenza
84051,84051,,Padova
84056,84056,,Padova
84058,84058,,Vicenza
84059,84059,,Padova
84066,84066,,Vicenza
84068,84068,,Vicenza
84070,84070,,Vicenza
84071,84071,,Vicenza
84073,84073,,Padova
84084,84084,,Vicenza
84085,84085,,Vicenza
84086,84086,,Vicenza
84087,84087,,Padova
84092,84092,,Padova
84098,84098,,Vicenza
84099,84099,,Padova
84106,84106,,Vicenza
84108,84108,,Vicenza
84109,84109,,Padova
84115,84115,,Vicenza
84116,84116,,Padova
84117,84117,,Vicenza
84120,84120,,Padova
84123,84123,,Padova
84124,84124,,Vicenza
84127,84127,,Padova
84129,84129,,Padova
84130,84130,,Padova
84133,84133,,Padova
84136,84136,,Padova
84140,84140,,Vicenza
84141,84141,,Padova
84147,84147,,Vicenza
84149,84149,,Padova
84153,84153,,Padova
84159,84159,,Vicenza
84165,84165,,Vicenza
84167,84167,,Vicenza
84171,84171,,Padova
84177,84177,,Padova
84180,84180,,Vicenza
84181,84181,,Vicenza
84183,84183,,Padova
84184,84184,,Vicenza
84185,84185,,Vicenza
84188,84188,,Padova
84189,84189,,Padova
84197,84197,,Vicenza
84198,84198,,Padova
84199,84199,,Vicenza
84200,84200,,Padova
84201,84201,,Padova
84202,84202,,Vicenza
84211,84211,,Padova
84221,84221,,Vicenza
84225,84225,,Vicenza
84227,84227,,Padova
84230,84230,,Padova
84232,84232,,Vicenza
84234,84234,,Padova
84239,84239,,Padova
84242,84242,,Vicenza
84244,84244,,Vicenza
84246,84246,,Vicenza
84248,84248,,Padova
84250,84250,,Vicenza
84259,84259,,Vicenza
84263,84263,,Vicenza
84266,84266,,Padova
84273,84273,,Padova
84274,84274,,Vicenza
84275,84275,,Vicenza
84276,84276,,Vicenza
84277,84277,,Vicenza
84278,84278,,Vicenza
84279,84279,,Vicenza
84281,84281,,Vicenza
84282,84282,,Vicenza
84287,84287,,Vicenza
84291,84291,,Vicenza
84292,84292,,Padova
84296,84296,,Padova
84297,84297,,Padova
84307,84307,,Vicenza
84312,84312,,Padova
84318,84318,,Padova
84323,84323,,Padova
